,whatever_youd_like,content,1,company,commerce,government,year,also,years,group,retailer,still,based,told,pay,reported,part,firm,recently,four,following,jobs,amazon,said,walmart,percent,new,stores,sales,index,online,pandas,_2,u,would,business,market,last,one,target,billion,store,first,like,companies,according,gt,per,retail,inc,could,customers,retailers,time,shares,amp,e,two,million,people,2,growth,products,day,price,com,cent,share,deal,div,delivery,prime,quarter,service,health,stock,p,says,may,shoppers,buy,5,make,brands,grocery,many,including,3,even,much,since,big,analyst,whole,0,services,get,industry,re,chief,home,data,foods,4,technology,already,toys,items,well,chain,tax,investors,shopping,month,consumer,cnbc,food,earnings,announced,high,analysts,executive,10,week,ceo,world,employees,r,2017,best,take,care,long,thursday,going,bloomberg,7,giant,plans,prices,revenue,three,next,consumers,back,move,alexa,child,made,co,report,biggest,use,president,way,6,see,go,less,workers,holiday,past,china,around,google,months,largest,recent,end,another,trump,sell,bezos,brand,goods,mr,want,tuesday,selling,better,second,2018,higher,m,costs,help,third,top,digital,walgreens,financial,earlier,monday,across,kroger,wednesday,tech,making,customer,work,value,markets,expected,start,money,product,private,number,20,street,think,8,added,between,members,free,officer,ago,9,12,need,cloud,apple,news,increase,against,capital,growing,likely,2016,called,15,businesses,locations,friday,investment,research,cost,space,offer,results,far,statement,among,become,0,lower,spending,york,come,season
10,1,0,0,0.001616815,0,0,0,0.00095057,0,0,0.001587302,0,0,0,0,0,0.002777778,0,0,0,0,0,0,0,0.001620746,0.004360465,0.00101833,0.001481481,0.001408451,0,0.001424501,0,0,0,0,0,0,0.001129944,0,0.004651163,0.001579779,0.001838235,0,0,0,0,0,0,0,0,0,0,0,0,0.001848429,0,0,0,0,0,0,0,0,0,0,0,0.005347594,0.004132231,0,0,0,0,0.002525253,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0.002040816,0,0,0,0,0,0,0,0,0,0.002192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.002469136,0,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003030303,0,0.002793296,0,0,0,0,0,0,0,0,0,0,0,0.006688963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003610108,0,0,0,0,0,0,0.003289474,0,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004385965,0,0,0,0,0,0,0.004761905,0,0,0
11,1,0,0,0.000808407,0,0,0,0.00095057,0,0,0,0.004123711,0,0,0,0,0,0,0,0,0,0,0.002479339,0.0015625,0,0.001453488,0,0.001481481,0.001408451,0,0,0,0,0,0,0,0.001321004,0.002259887,0,0.004651163,0,0.001838235,0,0,0.003267974,0.002538071,0,0,0.0016,0,0,0,0.012320329,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0,0,0.002066116,0,0,0,0,0,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0.003717472,0,0,0,0,0,0,0.003533569,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0.008333333,0,0.002222222,0,0,0,0,0,0.002967359,0,0,0,0,0.002469136,0,0.002557545,0,0,0,0,0,0,0,0,0.002439024,0,0,0,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0.002898551,0,0,0,0,0,0,0,0,0,0.00330033,0,0,0,0,0,0,0,0.003344482,0,0,0,0,0,0,0,0.003144654,0,0,0,0,0,0,0,0,0,0,0,0.003731343,0,0,0,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0,0,0,0,0,0,0,0.012195122,0,0,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0,0,0,0.011070111,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0.002601908,0.001901141,0,0,0,0,0,0,0.003521127,0.005586592,0,0.003690037,0.003773585,0,0,0,0.000826446,0.00234375,0.001620746,0.004360465,0.00407332,0.004444444,0.001408451,0,0.004273504,0,0,0,0.001344086,0.001317523,0.001321004,0.004519774,0,0,0.004739336,0,0,0.00281294,0.009803922,0.002538071,0,0,0.0016,0,0,0,0.006160164,0,0.001848429,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.010695187,0,0,0,0,0,0.010204082,0.004454343,0,0,0,0,0.006976744,0,0,0,0.003448276,0,0.003717472,0,0,0,0,0,0.002531646,0.003533569,0,0,0.002277904,0,0,0.002192982,0,0,0.003984064,0,0,0,0,0,0,0.008196721,0,0,0,0,0,0,0,0,0,0,0,0.002557545,0,0,0.002666667,0,0.003787879,0,0,0,0.002439024,0,0,0,0,0,0,0.002298851,0.002739726,0,0,0.002762431,0,0,0.002695418,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0.002985075,0,0,0,0,0,0.00297619,0,0.00330033,0,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0,0,0,0.019607843,0,0.00310559,0,0.003311258,0,0,0,0,0,0,0.003571429,0,0.003267974,0,0,0,0.004672897,0,0,0.007220217,0,0,0,0,0,0,0.003289474,0,0,0,0,0,0,0,0,0,0.004484305,0.003496503,0,0,0,0,0.004366812,0.004761905,0,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0.001734605,0.00095057,0.001508296,0,0.001587302,0,0,0.002688172,0.003521127,0,0.002777778,0,0.003773585,0,0,0,0.000826446,0.0015625,0.001620746,0.002906977,0,0.004444444,0.001408451,0,0.004273504,0,0,0,0,0.001317523,0,0.003389831,0,0,0,0,0,0.00140647,0,0.002538071,0,0,0,0,0.001564945,0.003412969,0,0,0,0,0,0.0016,0.00867679,0,0.001779359,0.004338395,0.00212766,0,0,0,0,0,0.005347594,0,0.003030303,0,0,0,0,0,0,0.003533569,0,0.002638522,0.002325581,0,0.002061856,0,0.013793103,0,0,0,0,0.002040816,0,0,0,0.007067138,0,0,0,0.004962779,0,0.004385965,0.025641026,0.002717391,0.007968127,0,0,0.002309469,0,0.003076923,0,0.005464481,0,0,0,0,0,0,0.004032258,0,0.002298851,0,0,0.002557545,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0.003921569,0,0,0.002739726,0,0,0,0.002610966,0,0,0,0,0,0,0,0,0,0,0,0.002923977,0,0,0.003424658,0.002873563,0,0,0,0,0,0,0,0.003039514,0,0.003003003,0,0,0,0,0,0,0,0.003278689,0,0.003278689,0,0.003257329,0,0,0,0,0,0,0,0.007782101,0,0,0.00310559,0,0,0.057971014,0,0,0,0,0,0,0,0.003267974,0,0,0,0,0.003225806,0,0,0,0,0,0,0,0,0.003289474,0.003558719,0,0,0,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0
14,0,0,0,0.002425222,0,0,0.000867303,0.005703422,0,0.002594034,0,0,0,0,0.003521127,0,0,0,0,0,0,0,0.002479339,0.00546875,0,0.001453488,0.00101833,0.001481481,0,0,0.001424501,0,0,0,0.002688172,0.003952569,0,0.002259887,0.001137656,0,0.001579779,0,0,0.00140647,0.006535948,0.006345178,0,0,0.0064,0,0.007824726,0.003412969,0.002053388,0.001488095,0,0,0,0.0032,0.002169197,0,0,0,0.00212766,0.002380952,0.002155172,0,0,0.006198347,0.024064171,0,0,0,0,0,0.056122449,0,0,0,0.006122449,0,0.002325581,0,0,0,0,0,0.005576208,0,0,0,0,0,0.010126582,0,0,0,0.004555809,0.00248139,0,0.002192982,0.002849003,0,0,0,0,0,0,0,0,0.00273224,0,0,0,0.002415459,0,0,0,0,0.002298851,0,0,0.00511509,0,0,0.002666667,0,0,0,0,0,0,0.00591716,0,0,0,0.003921569,0,0.002298851,0.008219178,0,0,0,0,0.003184713,0,0.002688172,0,0,0.005540166,0,0,0.005698006,0,0,0,0,0,0,0.002873563,0,0,0,0,0,0,0,0.003039514,0,0,0,0,0.00330033,0,0,0,0,0.003278689,0,0.006557377,0.003344482,0.003257329,0.003472222,0,0,0,0,0.003401361,0.003144654,0,0.009803922,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0,0,0,0,0,0,0,0,0,0.003333333,0.003389831,0.00456621,0,0.003289474,0,0,0,0.007490637,0,0,0,0,0,0.004484305,0,0.003861004,0,0.003571429,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0.014760148,0.003984064,0,0,0,0,0,0
15,1,0,0,0.001616815,0,0,0.002601908,0.003802281,0,0,0,0.004123711,0,0,0,0,0.002777778,0.003690037,0,0,0,0,0.003305785,0.0046875,0.019448947,0,0,0.001481481,0.007042254,0.009174312,0.014245014,0,0,0,0.005376344,0.001317523,0.001321004,0.001129944,0.003412969,0.003100775,0.003159558,0.001838235,0.003325942,0.00281294,0,0.002538071,0,0.002673797,0.0032,0,0.00312989,0.006825939,0,0,0.003696858,0,0,0.0016,0.004338395,0,0.003558719,0.004338395,0,0.002380952,0,0,0,0,0,0,0,0.003448276,0.002525253,0,0,0,0,0,0,0.005277045,0.004651163,0,0,0,0.013793103,0,0.003717472,0,0.002066116,0.004081633,0,0,0.005063291,0.003533569,0,0,0,0,0,0.002192982,0.002849003,0,0.003984064,0,0,0.002309469,0,0.012307692,0,0,0,0.011976048,0.002915452,0,0,0,0.004032258,0,0,0,0.00591716,0.002557545,0,0.00486618,0.002666667,0,0.003787879,0,0.002747253,0.006153846,0,0,0,0,0,0,0,0.002298851,0,0,0.003344482,0,0,0,0,0.002688172,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0.002873563,0,0.004651163,0,0,0,0,0.003030303,0.003039514,0,0,0,0,0,0.005263158,0.004219409,0,0,0,0.003649635,0.003278689,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0.00310559,0,0,0,0,0,0.003205128,0,0,0,0.003891051,0,0,0.004149378,0.004065041,0,0,0,0,0.003649635,0,0,0,0,0.004149378,0.003289474,0,0,0,0,0,0,0,0,0,0,0.003496503,0,0,0.003571429,0,0,0,0,0,0,0,0,0.003831418,0.00877193,0,0,0,0,0,0,0.00952381,0,0.003676471,0
16,0,0,0,0.004042037,0,0,0.002601908,0.00095057,0.001508296,0,0,0,0,0,0,0,0,0,0.003773585,0,0,0,0,0.0046875,0,0.005813953,0.00509165,0,0,0,0,0,0,0,0.002688172,0.001317523,0.001321004,0.002259887,0.002275313,0.001550388,0.004739336,0,0,0,0,0.001269036,0,0,0,0,0.001564945,0,0,0,0.001848429,0,0,0.0016,0,0,0,0,0,0.002380952,0,0,0,0.002066116,0,0,0,0,0,0,0.005102041,0.002227171,0,0,0.002040816,0,0,0,0,0,0,0,0,0,0,0,0.003992016,0,0,0,0,0,0,0,0,0.002192982,0,0,0,0,0,0.002309469,0,0,0,0,0,0.005988024,0,0.004830918,0.002967359,0,0,0.003333333,0.002298851,0,0.00591716,0.002557545,0,0,0,0,0,0,0.002747253,0,0,0,0,0,0.005602241,0,0,0,0.002739726,0,0,0.002762431,0.005221932,0,0,0.002688172,0,0,0.005540166,0,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0.002985075,0,0,0.003039514,0.005586592,0,0,0,0,0,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0,0.003144654,0,0,0.003937008,0,0.003731343,0,0,0,0,0,0,0,0.003571429,0.003891051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003289474,0,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0.010714286,0,0.004366812,0,0,0,0,0.004237288,0,0,0,0.003745318,0.003921569,0,0,0,0,0,0,0,0
17,1,0.008849558,0,0.000808407,0,0,0.001734605,0.00095057,0,0.001297017,0.001587302,0.006185567,0,0,0,0,0.002777778,0,0,0,0,0,0,0,0,0.001453488,0,0,0.001408451,0,0,0,0,0,0,0.001317523,0,0.002259887,0,0,0,0,0,0.00281294,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002638522,0,0,0,0,0,0,0.003717472,0,0,0.002040816,0.001996008,0,0,0,0,0,0.002277904,0,0,0,0,0,0,0,0,0.002309469,0,0,0,0,0,0,0,0,0,0,0,0,0.002298851,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0.00280112,0,0,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034246575,0.00660066,0,0.016877637,0.004016064,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003571429,0.003802281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0.000808407,0,0,0.001734605,0.00095057,0,0,0.001587302,0,0,0,0.003521127,0.005586592,0,0,0.003773585,0,0,0,0.003305785,0.00078125,0,0.007267442,0.00101833,0,0.005633803,0,0.001424501,0,0,0,0,0,0.001321004,0,0,0,0.006319115,0,0,0.00140647,0,0,0,0,0,0,0.001564945,0,0,0,0.001848429,0,0,0,0.002169197,0,0,0.002169197,0,0,0,0,0,0.002066116,0,0,0.003030303,0.010344828,0.005050505,0.002364066,0,0.004454343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002277904,0.002531646,0,0,0,0,0,0,0.002192982,0,0.002717391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295858,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0,0.00280112,0,0,0,0,0,0.006688963,0,0,0,0,0,0,0,0,0,0.00304878,0,0,0.003115265,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0.003039514,0,0,0,0.006849315,0,0.005263158,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0,0,0,0,0,0.00310559,0,0,0,0,0,0,0,0,0,0,0,0,0.004149378,0,0,0,0,0,0,0,0,0,0,0,0.003289474,0,0,0,0,0,0,0,0,0,0,0.003496503,0,0,0,0,0.004366812,0,0,0,0,0,0,0,0.004385965,0.003745318,0,0,0,0,0,0,0,0,0
19,1,0,0,0.000808407,0,0,0.000867303,0.00095057,0,0,0,0,0.002066116,0,0.003521127,0,0,0,0,0,0,0,0.002479339,0.0015625,0.001620746,0,0.00101833,0,0,0,0.002849003,0,0,0,0.001344086,0,0,0.002259887,0.001137656,0.001550388,0,0.001838235,0,0,0,0,0,0,0.0016,0,0,0.001706485,0,0,0,0,0,0,0,0.002,0,0.002169197,0,0.002380952,0,0,0,0,0,0,0.012121212,0.006896552,0,0.002364066,0,0,0,0,0,0.002638522,0,0,0,0,0.010344828,0.002070393,0,0,0,0,0.001996008,0.002277904,0,0.010600707,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002906977,0,0,0,0.002298851,0.002739726,0.003759398,0,0,0,0,0,0.002688172,0,0,0.002770083,0,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003267974,0.003436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004237288,0,0.003831418,0,0,0,0,0,0,0,0,0.004219409,0,0
20,1,0,0,0.000808407,0,0,0,0.00095057,0.001508296,0,0,0,0,0,0,0,0,0,0,0.005555556,0,0,0,0.00234375,0.003241491,0,0,0.002962963,0.002816901,0,0,0,0,0,0.001344086,0,0,0.003389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002169197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002309469,0,0,0,0.00273224,0,0,0,0.002415459,0.002967359,0,0,0,0,0,0,0,0,0.00243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002739726,0,0,0,0,0,0,0.002688172,0,0,0.002770083,0,0,0,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0,0,0,0.006557377,0,0,0,0,0,0,0,0,0,0,0,0,0.00310559,0,0,0.028985507,0,0,0,0.003636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636364,0,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0
21,0,0,0,0.001616815,0,0,0,0.00095057,0,0,0.003174603,0,0,0,0,0,0,0,0,0,0,0,0,0.00078125,0,0.002906977,0.00101833,0.002962963,0.001408451,0,0,0,0,0,0.001344086,0,0,0.001129944,0,0.001550388,0,0.007352941,0,0,0,0,0,0,0,0,0,0,0.002053388,0,0.001848429,0,0,0,0.002169197,0.002,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0.003533569,0,0,0,0,0,0,0,0,0,0,0.002066116,0.004081633,0,0,0,0,0,0,0,0.00248139,0,0.002192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002298851,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0,0.002624672,0,0,0.003921569,0.00255102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0.009302326,0,0,0,0,0,0.003039514,0,0.003003003,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0.003246753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003289474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003571429,0,0,0.004761905,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204082
22,1,0,0,0.000808407,0,0,0.001734605,0.00095057,0.001508296,0,0.003174603,0,0,0.002688172,0.007042254,0,0.002777778,0,0,0,0,0,0,0.00078125,0.003241491,0.005813953,0,0,0,0.009174312,0,0,0,0,0.002688172,0.001317523,0,0.004519774,0.001137656,0.00620155,0,0.001838235,0,0,0,0.003807107,0,0,0,0,0,0,0,0,0,0,0,0,0.019522777,0,0,0,0,0,0,0,0,0.002066116,0,0,0,0,0,0,0,0.004454343,0,0,0,0,0,0,0,0,0,0,0.003717472,0,0.002066116,0,0.001996008,0,0,0,0,0,0,0,0,0.004385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012787724,0,0,0.008,0,0,0,0.008241758,0,0,0,0,0,0.00280112,0.007843137,0,0,0,0,0,0.005524862,0,0,0.002695418,0,0,0,0.002770083,0,0,0.002849003,0.003134796,0.003115265,0,0,0,0,0,0,0,0.002898551,0,0,0,0,0.003039514,0.005586592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003472222,0,0,0.004048583,0,0,0.003144654,0,0,0.003937008,0,0,0,0,0.003717472,0,0,0,0.003731343,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0.00456621,0,0.006578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0.000808407,0,0,0.000867303,0.003802281,0,0.001297017,0,0.002061856,0,0,0,0,0,0,0,0,0,0.009009009,0.002479339,0.00078125,0,0.004360465,0.00101833,0,0,0.018348624,0,0,0,0,0,0,0.001321004,0,0,0,0,0,0,0.00281294,0.001633987,0.001269036,0,0,0,0.00228833,0,0.001706485,0,0.001488095,0.001848429,0,0,0.0016,0,0,0,0,0,0,0.002155172,0,0,0,0,0,0.003030303,0,0,0,0,0.002227171,0,0,0,0,0,0,0,0,0,0.002070393,0.001858736,0,0,0.004081633,0,0,0,0,0,0,0,0.004962779,0,0.002192982,0.005698006,0,0,0,0,0,0,0,0.002222222,0,0,0.002994012,0,0,0,0,0,0,0,0,0,0.00511509,0,0,0,0,0,0,0,0,0,0,0,0,0.008403361,0.003921569,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005698006,0,0,0,0,0.005847953,0.003424658,0.005747126,0,0,0.002898551,0,0,0,0,0.006079027,0,0,0,0,0,0,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0.003144654,0,0,0,0,0,0,0,0,0,0,0.003636364,0,0,0,0,0,0,0,0,0,0,0,0.003649635,0,0,0,0,0,0.003289474,0,0,0,0.007490637,0,0,0,0,0,0,0.003496503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004219409,0,0
24,1,0,0,0,0,0,0,0,0,0,0,0.002061856,0,0,0,0,0.002777778,0,0,0,0,0,0.001652893,0.00078125,0.001620746,0,0.00101833,0,0.002816901,0,0,0,0,0,0.001344086,0.001317523,0.001321004,0.001129944,0.001137656,0,0,0.001838235,0,0.00140647,0,0,0,0,0,0,0.001564945,0,0.002053388,0,0,0,0,0,0,0,0,0,0,0,0.002155172,0,0,0,0,0,0.003030303,0.003448276,0,0,0,0,0,0,0,0.002638522,0.002325581,0,0,0,0.003448276,0,0,0,0.002066116,0.004081633,0.001996008,0.002277904,0.005063291,0.03180212,0,0.002645503,0.002277904,0.004962779,0,0,0,0,0.015936255,0,0,0,0,0,0,0.00273224,0,0.002994012,0,0,0,0,0.012096774,0.02,0,0,0.00295858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0.006688963,0.002762431,0,0,0,0,0,0,0,0,0,0,0.003134796,0,0,0,0.005847953,0,0,0,0,0,0,0,0,0,0,0.002793296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003246753,0,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003610108,0,0,0,0,0.00456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0,0.004385965,0,0,0,0.003984064,0,0,0,0,0,0
25,1,0,0,0.001616815,0,0,0,0.00095057,0.001508296,0,0,0,0,0,0,0.002793296,0.002777778,0,0,0,0.005347594,0,0,0.00390625,0.006482982,0,0,0,0,0,0.001424501,0,0,0,0.005376344,0,0,0.002259887,0,0,0,0,0,0,0.001633987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0.001996008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0.00273224,0,0,0,0,0,0,0,0,0.002298851,0,0,0,0,0,0,0,0,0,0,0,0.002439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,0,0,0,0.00330033,0,0,0.004016064,0,0,0,0.003278689,0,0.003257329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0.003717472,0,0,0,0,0,0,0,0,0,0,0,0.003225806,0,0.003610108,0,0,0,0,0.00456621,0,0,0,0,0,0.003745318,0,0,0,0.003968254,0,0,0,0,0,0.003571429,0,0,0.004761905,0,0,0,0,0,0.003831418,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0.00095057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001620746,0,0,0,0,0,0,0,0,0,0,0,0,0.001129944,0,0,0,0,0,0,0,0.001269036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333333,0,0,0.005464481,0,0,0,0.002415459,0,0,0,0,0,0.002469136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,0,0,0,0,0,0,0.004016064,0,0,0,0.003278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003311258,0.02173913,0.003717472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0.002425222,0,0,0.000867303,0.001901141,0.001508296,0,0,0.006185567,0.002066116,0,0.003521127,0,0,0,0,0,0,0,0.014049587,0.00625,0,0,0.00509165,0,0.004225352,0,0.008547009,0,0,0,0,0.003952569,0,0.001129944,0.002275313,0.001550388,0.001579779,0,0.001108647,0,0,0.001269036,0,0,0,0,0.001564945,0,0,0.001488095,0,0,0,0.0016,0.006507592,0.006,0.001779359,0,0.00212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0.013192612,0,0.001960784,0.002061856,0,0,0.002070393,0,0,0.004132231,0,0.007984032,0,0,0,0,0,0.009111617,0,0,0,0,0,0,0,0,0,0.016666667,0.003076923,0,0,0,0,0,0.002415459,0,0,0,0,0,0.002469136,0,0,0,0,0,0,0,0,0,0,0.004878049,0,0,0,0.005602241,0,0,0.002298851,0,0.003759398,0,0,0,0,0.002695418,0.002688172,0,0,0,0,0,0.002849003,0,0.003115265,0.002923977,0,0.002923977,0,0,0,0.004651163,0.002898551,0.006493506,0,0,0.003030303,0,0,0,0.008928571,0,0,0,0,0.004016064,0,0,0,0.009836066,0,0,0,0,0,0,0.00974026,0,0.003144654,0,0,0,0.00310559,0.003731343,0,0,0,0,0.003205128,0.003636364,0,0,0,0,0,0.004149378,0.028455285,0,0,0,0,0.003649635,0,0,0.003389831,0,0.012448133,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007968127,0,0,0.004761905,0.004219409,0,0.005102041
28,1,0,0,0.001616815,0,0,0.000867303,0.00095057,0.001508296,0,0.003174603,0,0,0,0,0,0.005555556,0.003690037,0,0.005555556,0,0,0.000826446,0.003125,0,0.00872093,0.009164969,0.004444444,0.001408451,0,0.002849003,0,0,0,0.001344086,0,0.001321004,0.001129944,0,0.010852713,0.006319115,0,0,0,0,0.003807107,0,0,0.0016,0,0.00312989,0,0,0,0.003696858,0,0,0,0,0,0,0.002169197,0,0,0.004310345,0,0,0.002066116,0.002673797,0,0.003030303,0,0.005050505,0.002364066,0,0,0,0,0,0.002638522,0,0,0,0.013114754,0,0,0,0,0.004132231,0.002040816,0.001996008,0,0.005063291,0,0,0,0.002277904,0,0,0.004385965,0.002849003,0,0,0,0,0.002309469,0,0,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0,0,0.002906977,0,0,0,0,0,0.007518797,0,0,0.002610966,0,0.005390836,0,0,0,0.002770083,0,0,0.002849003,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002793296,0,0,0,0.00330033,0,0,0.004016064,0,0,0,0,0,0,0,0.003546099,0,0.004048583,0,0.003401361,0,0,0,0.003937008,0,0,0.003311258,0,0.003717472,0,0,0,0,0,0,0,0,0,0.008130081,0.009345794,0,0,0,0,0,0,0,0,0,0.006578947,0,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0.004761905,0,0,0.004098361,0,0,0,0.004385965,0,0,0,0,0,0.008888889,0,0.008438819,0,0
